ID,Ambient_Humidity,Ambient_Temperature,Leaf_Angle,Leaf_Temp_Differential,LEF,Light_Intensity (PAR),NPQt,Phi2,PhiNO,PhiNPQ,Relative_Chlorophyll,time,label,taxon,thickness,thicknessReliable,absorbance_420,absorbance_530,absorbance_605,absorbance_650,absorbance_730,absorbance_850,absorbance_880,absorbance_940,angle,angle_direction,B,baseline,compass,compass_direction,contactless_temp,detector_read1,detector_read2,ecs_initial,ecs_max,ecs_r_squared,ECSt,flatten_slope,FmPrime,FoPrime,Fs,FvP/FmP,G,gH+,humidity,humidity2,light2_raw1,light2_raw2,light2_raw3,light6_raw1,light6_raw2,light6_raw3,light_intensity,light_intensity_raw,MPF_rsquared,MPF_slope,NPQt_MPF,NPQt_noMPF,Phi2_MPF,PhiNPQ_MPF,PhiNPQ_noMPF,pitch,pressure,pressure2,qL,qP,R,ratio_MPF/noMPF_Phi2,ratio_MPF/noMPF_PhiNO,ratio_MPF/noMPF_PhiNPQ,Rel_Chl_intensity,RFd,roll,SPAD_420,SPAD_420_intensity,SPAD_530,SPAD_530_intensity,SPAD_605,SPAD_605_intensity,SPAD_650,SPAD_650_intensity,SPAD_730,SPAD_730_intensity,SPAD_850,SPAD_850_intensity,SPAD_880,SPAD_880_intensity,spad_raw1,spad_raw2,spad_raw3,temperature,temperature2,TimeofDay,vH+,User,Device ID,Latitude,Longitude,Issues,note,photo,status
916266,34.317383,27.34,13.38,-0.09,25.238,85,0.362,0.66,0.25,0.09,-0.791650256,7/19/18 12:15,4_3_3_2,Juniperus communis,1.99,N,0.157,0.16,0.158,0.143,0.063,0.115,0.148,0.114,13.38,NE,37,244.4897386,90,E,27.25,4714,50891,22443.1,22432.74,-0.044862316,NA,-0.0145,1553.614,339,528.5,0.782,40,NA,34.317383,35.169922,19501.5,65535,60091,22996.5,65535,65535,85,145,-0.999,-1010946.139,,,,,,-8.43,791.648621,792.801697,0.541,0.844,87,1.09469,0.54118,0.56776,1,1.94,10.43,4.34,1,4.63,1,4.44,1,-0.79,1,-5.11,1,0.05,1,3.36,1,2.89,8.73,30.92,27.34,27.389999,12.25611111,NA,harrisonjg,01:12:37:24,,,3,,,submitted
916265,32.697266,27.67,20.75,-0.5,156.583,1822,0.459,0.191,0.554,0.255,10.01575423,7/19/18 12:20,4_3_3_3,Juniperus communis,3.08,N,1.111,0.988,1.147,1.101,0.621,0.752,0.722,0.798,20.75,NW,785,406.1413389,90,E,27.17,7094,7463,30517.33,30519.01,0.06575456,0,0.0058,8057.699,1855,6518.9,0.77,839,0,32.697266,33.354492,2148.5,13441,29908,4766.5,18811,18821,1822,3311,-0.985,-4919219.185,,,,,,-17.34,791.621155,792.778442,0.071,0.248,2085,2.77536,0.605,0.6336,1,0.236,-11.57,31.33,1,19.02,1,34.95,1,10.02,1,-17.66,1,-4.56,1,-7.55,1,30.33,23.32,7.04,27.67,27.67,12.34111111,0,harrisonjg,01:12:37:24,,,1,,,submitted
916264,27.509766,28.129999,23.8,-0.839999,100.304,504,0.138,0.442,0.49,0.068,5.950180796,7/19/18 12:27,4_3_3_4,Juniperus communis,4.32,N,1.16,1.099,1.257,1.112,0.926,0.865,0.922,0.885,23.8,E,217,367.8339849,90,E,27.29,6530,5754,30356.32,30350.56,0.197980858,0,0.0161,8391.869,1587,4680.5,0.811,232,0,27.509766,28.168945,2093,13115,29187.5,3895.5,15332,15338.5,504,897,-0.995,-4677898.032,,,,,,0,791.669067,792.821167,0.185,0.545,554,1.2115,0.40774,0.42134,2,0.793,23.8,12.5,2,7.32,2,26.41,2,5.95,2,15.63,2,3.74,2,6.37,2,22.71,15.51,-0.79,28.129999,28.16,12.46083333,0,harrisonjg,01:12:37:24,,,1,,,submitted
916263,29.001953,27.75,12.64,-1.5,33.92,122,0.505,0.618,0.254,0.128,4.391492714,7/19/18 12:33,4_3_3_5,Juniperus communis,3.35,N,0.971,0.875,1.13,0.926,0.664,0.689,0.702,0.766,12.64,S,59,377.6825067,90,E,26.25,6675,9757,30609.01,30609.05,0.032112551,0,0.0034,8505.253,2005,3250.3,0.764,63,0,29.001953,29.766602,3211.5,20178,44951.5,5128,20259,20260.5,122,225,-0.996,-3212393.371,,,,,,12.2,791.730164,792.901245,0.499,0.808,140,1.06125,0.72755,0.74912,1,1.617,3.3,20.48,1,10.95,1,36.42,1,4.39,1,-10.17,1,-7.71,1,-6.37,1,16.05,8.9,-7.46,27.75,27.76,12.55416667,0,harrisonjg,01:12:37:24,,,1,,,submitted
916262,32.407227,27.33,4.2,-0.76,14.041,44,0.184,0.709,0.246,0.045,21.86420249,7/19/18 12:40,4_3_3_6,Juniperus communis,3.41,N,1.585,1.476,1.541,1.488,0.871,0.855,0.88,0.874,4.2,W,18,420.133032,90,E,26.57,7300,2363,29999.96,30003.67,-0.210501882,0,-0.0168,12609.92,2462,3667.5,0.805,19,0,32.407227,33.201172,881,5415.5,12049,4001,15759,15762.5,44,63,-0.99,-4400360.398,,,,,,-0.18,791.907043,793.097473,0.592,0.881,32,1.03681,0.58577,0.59834,2,2.438,-4.2,56.85,2,47.62,2,56.87,2,21.86,2,11.28,2,4.03,2,3.3,2,61.45,55.12,38.82,27.33,27.379999,12.66694444,0,harrisonjg,01:12:37:24,,,1,,,submitted
916261,32.663086,28.719999,12.97,-0.869999,168.73,1587,2.094,0.236,0.247,0.517,3.129770992,7/19/18 12:49,4_3_3_7,Juniperus communis,3.38,N,1.049,0.931,1.074,1.054,0.75,0.839,0.848,0.897,12.97,SW,681,386.6480577,90,E,27.85,6807,8557,30480.84,30478.8,0.143158906,0,0.015,3373.805,1309,2576.7,0.612,729,0,32.663086,33.507812,2391,15009.5,33420,3792,14929.5,14931,1587,2871,-0.994,-2129661.986,,,,,,9.01,790.797974,791.940613,0.196,0.386,1801,2.06324,0.70019,0.77893,2,0.309,-9.37,0.15,2,-11.2,2,6.83,2,3.13,2,-3.23,2,-0.03,2,-2.19,2,15.76,8.49,-7.84,28.719999,28.709999,12.82583333,0,harrisonjg,01:12:37:24,,,1,,,submitted
916260,32.253906,32.009998,42.11,-1.959998,186.455,994,1.54,0.417,0.23,0.354,1.244584482,7/19/18 12:55,4_3_3_8,Juniperus communis,2.45,N,0.309,0.286,0.369,0.302,0.082,0.214,0.216,0.221,42.11,S,450,285.0384803,90,E,30.05,5311,38513,24375.84,24339.53,0.26930349,0,0.0739,2191.463,750,1278,0.658,481,0,32.253906,33.104492,13530,65535,64151.5,17972,65535,65535,994,1843,-0.994,-2027200.886,,,,,,41.43,791.091003,792.173218,0.372,0.634,1166,1.54534,0.57863,0.66608,1,0.715,8.27,8.75,1,6.44,1,14.8,1,1.24,1,-13.9,1,-0.67,1,-0.5,1,8.06,8.73,28.08,32.009998,31.940001,12.91944444,0,harrisonjg,01:12:37:24,,,2,,,submitted
916259,29.544922,34.810001,35.69,-2.360001,216.632,1583,1.865,0.304,0.243,0.453,5.722725482,7/19/18 13:01,4_3_3_9,Juniperus communis,3.39,N,0.829,0.704,0.896,0.816,0.433,0.509,0.549,0.621,35.69,SE,692,377.4787442,90,E,32.45,6672,14623,28675.66,28696.87,-0.262393865,0,-0.0371,4232.729,1566,2945.5,0.63,742,0,29.544922,30.467773,4142.5,26065,58043,7150.5,28461.5,28471.5,1583,2891,-0.994,-3225577.282,,,,,,29.78,790.889526,791.891846,0.257,0.483,1819,1.83503,0.64561,0.73095,1,0.437,20.66,20.72,1,8.29,1,27.5,1,5.72,1,-18.83,1,-11.23,1,-7.19,1,19.43,12.55,-3.78,34.810001,34.860001,13.01916667,0,harrisonjg,01:12:37:24,,,,,,submitted
916258,26.793945,30.83,26.61,-0.37,13.134,46,0.363,0.634,0.268,0.097,4.907443876,7/19/18 13:07,4_3_3_10,Juniperus communis,3.92,N,0.68,0.706,0.692,0.611,0.388,0.499,0.507,0.438,26.61,NW,21,319.678109,90,E,30.46,5821,14473,28605.15,28596.47,0.41921294,0,0.0491,5979.683,1306,2185.7,0.782,22,0,26.793945,27.457031,6633.5,41793,65535,10916,43722.5,43736.5,46,77,-0.999,-1067452.066,,,,,,-13.3,791.159668,792.248901,0.485,0.812,46,1.02458,0.83167,0.84145,1,1.736,-23.26,24.24,1,26.78,1,25.42,1,4.91,1,-4.95,1,6.09,1,6.92,1,17.36,10.69,9.59,30.83,30.91,13.12694444,0,harrisonjg,01:12:37:24,,,1,,,submitted
916257,22.855469,29.209999,14.34,-1.779999,12.051,44,0.134,0.609,0.345,0.046,6.38046475,7/19/18 14:25,4_3_4_1,Pinus contorta,1.19,N,0.635,0.617,0.576,0.619,0.327,0.363,0.406,0.408,14.34,SE,20,415.7181774,90,E,27.43,7235,17758,28567.23,28583.06,-0.293149105,0,-0.0447,16671.995,3143,6524.9,0.811,21,0,22.855469,23.217773,6512,41052,65535,11681,46755,46763.5,44,68,-0.962,-5189975.141,,,,,,10.76,790.903931,791.993958,0.361,0.75,37,1.04734,0.57271,0.58222,1,1.555,9.53,22.66,1,20.88,1,16.79,1,6.38,1,-8.09,1,-4.51,1,-0.24,1,21.1,14.38,12.5,29.209999,29.280001,14.42416667,0,harrisonjg,01:12:37:24,,,1,,,submitted
916256,31.745117,26.85,13.54,-0.28,8.878,32,0.07,0.617,0.358,0.025,4.97439937,7/19/18 14:33,4_3_4_2,Pinus contorta,1.56,N,0.614,0.573,0.57,0.576,0.277,0.379,0.363,0.4,13.54,NE,14,379.7880528,90,E,26.57,6706,19607,28593.07,28576.04,0.443584831,0,0.0714,15585.173,2802,5976.5,0.82,15,0,31.745117,32.59668,7200,45438.5,65535,11894.5,47546,47548.5,32,49,-0.989,-6780626.654,,,,,,-11.33,790.865967,792.097656,0.352,0.752,27,1.07366,0.32149,0.32946,1,1.608,7.45,21.31,1,17.29,1,16.95,1,4.97,1,-12.3,1,-2.14,1,-3.75,1,17.53,10.7,13.22,26.85,26.889999,14.56555556,0,harrisonjg,01:12:37:24,,,1,,,submitted
916255,30.678711,26.08,21.54,-0.65,44.727,209,0.062,0.476,0.494,0.031,8.712091375,7/19/18 14:41,4_3_4_3,Pinus contorta,1.64,N,0.633,0.594,0.518,0.595,0.313,0.344,0.366,0.325,21.54,SW,92,387.3951869,90,E,25.43,6818,18649,28546.93,28552.84,-0.095847125,0,-0.0135,14352.602,2565,7526.9,0.821,99,0,30.678711,31.511719,6881,43423,65535,14144.5,56506.5,56532.5,209,378,-0.993,-4837939.349,,,,,,19.79,790.680481,791.920776,0.197,0.579,237,1.10085,0.36172,0.36837,1,0.907,-8.69,30.79,1,26.87,1,19.32,1,8.71,1,-1.2,1,1.9,1,4.06,1,27.02,20.16,20.74,26.08,26.07,14.69666667,0,harrisonjg,01:12:37:24,,,,,,submitted
916254,29.580078,28.309999,12.98,-0.239999,129.743,1813,0.086,0.159,0.774,0.067,7.093343836,7/19/18 14:48,4_3_4_4,Pinus contorta,2.45,N,0.605,0.57,0.584,0.579,0.309,0.346,0.366,0.349,12.98,NE,788,318.5913755,90,E,28.07,5805,19803,28505.32,28535.49,0.189987626,0,0.0333,8918.731,1624,7500.4,0.818,841,0,29.580078,30.282227,7153,45165.5,65535,13376.5,53304,53316,1813,3302,-0.983,-4791509.265,,,,,,-7.89,790.938721,792.147949,0.042,0.194,2079,3.19922,0.32707,0.33682,1,0.189,10.34,25.56,1,22.04,1,23.5,1,7.09,1,-4.01,1,-0.31,1,1.71,1,22.91,15.92,18.19,28.309999,28.26,14.81361111,0,harrisonjg,01:12:37:24,,,,,,submitted
916253,20.944336,30.43,30.98,-0.32,15.431,54,0.065,0.635,0.343,0.022,4.111855061,7/19/18 14:58,4_3_4_5,Pinus contorta,1.05,N,0.492,0.458,0.472,0.49,0.195,0.313,0.324,0.337,30.98,S,24,369.2603225,90,E,30.11,6551,25727,26283.04,26246.36,0.451703588,0,0.0977,10599.46,1899,3868.4,0.821,25,0,20.944336,21.567383,8769.5,55326,65535,13774.5,55255,55273.5,54,83,-0.999,-5427990.045,,,,,,29.26,790.870911,792.010925,0.38,0.774,45,1.08019,0.27322,0.28115,1,1.74,10.67,15.5,1,12.13,1,13.52,1,4.11,1,-14.18,1,-2.33,1,-1.24,1,15.34,8.67,19.76,30.43,30.5,14.97888889,0,harrisonjg,01:12:37:24,,,1,,,submitted
916252,25.289062,32.209999,3.9,-2.599999,139.577,1532,0.136,0.202,0.702,0.095,8.64513588,7/19/18 15:08,4_3_4_6,Pinus contorta,1.71,N,0.949,0.933,0.967,0.936,0.577,0.598,0.623,0.667,3.9,SW,657,470.4623748,90,E,29.61,8041,8507,30464.71,30472.8,0.078309842,0.0037,0.008,14731.414,2781,11748.9,0.811,702,2181.0328,25.289062,26.09375,3142.5,19743.5,43962,6435,25487,25500,1532,2780,-0.984,-8602791.748,,,,,,2.99,790.672485,791.805786,0.059,0.25,1751,2.29485,0.39531,0.40894,1,0.254,-2.51,28.22,1,26.56,1,29.95,1,8.65,1,-8.99,1,-6.95,1,-4.45,1,26.85,19.82,3.5,32.209999,32.18,15.1375,0.00000168,harrisonjg,01:12:37:24,,,,,,submitted
916251,18.352539,35.619999,27.27,1.660001,72.778,301,0.129,0.537,0.41,0.053,1.343048444,7/19/18 15:21,4_3_4_7,Pinus contorta,1.78,N,0.591,0.558,0.668,0.585,0.351,0.468,0.479,0.502,27.27,E,131,378.9730027,90,E,37.28,6694,20560,28738.73,28713.31,0.460747638,0,0.084,7915.297,1487,3662.4,0.812,139,0,18.352539,19.098633,7045,44430,65535,9412.5,37711,37709,301,525,-0.974,-6597069.398,,,,,,9.95,790.487732,791.562317,0.269,0.662,318,1.22752,0.29094,0.30619,1,1.161,25.52,8.86,1,5.56,1,16.55,1,1.34,1,-15.12,1,-3.42,1,-2.29,1,8.31,1.61,3.15,35.619999,35.759998,15.35333333,0,harrisonjg,01:12:37:24,,,2,,,submitted
916250,20.740234,32.32,21.78,0.35,73.315,321,0.592,0.508,0.309,0.183,2.048050414,7/19/18 15:27,4_3_4_8,Pinus contorta,2.36,N,0.512,0.439,0.591,0.505,0.337,0.353,0.392,0.404,21.78,E,138,356.7628879,90,E,32.67,6367,27094,26392.45,26390.8,0.071598064,0,0.0164,5058.84,1244,2491.2,0.754,147,0,20.740234,21.581055,8464.5,53408,65535,11786,47235.5,47249,321,573,-0.994,-2812523.305,,,,,,3.93,790.192627,791.374512,0.336,0.673,357,1.16275,0.64934,0.68141,1,1.031,21.44,10.8,1,3.47,1,18.65,1,2.05,1,-6.74,1,-5.09,1,-1.28,1,10.1,3.39,12.95,32.32,32.419998,15.46111111,0,harrisonjg,01:12:37:24,,,1,,,submitted
916249,24.40332,33.419998,13.92,-1.789998,187.345,1671,0.433,0.249,0.524,0.227,5.83300512,7/19/18 15:34,4_3_4_9,Pinus contorta,1.41,N,0.566,0.533,0.622,0.573,0.262,0.344,0.351,0.376,13.92,SW,728,391.9458832,90,E,31.63,6885,21701,28648.47,28665.89,-0.029701151,0,-0.0052,6532.632,1483,4905.1,0.773,780,0,24.40332,25.154297,7251,45718.5,65535,12595,50431.5,50429,1671,3058,-0.982,-5215149.039,,,,,,12.49,790.174561,791.27179,0.097,0.322,1931,2.63627,0.51578,0.54897,1,0.332,-6.2,19.05,1,15.72,1,24.6,1,5.83,1,-11.31,1,-3.13,1,-2.49,1,19.71,12.99,15.77,33.419998,33.439999,15.57972222,0,harrisonjg,01:12:37:24,,,,,,submitted
916248,19.576172,35.990002,9.64,-0.480002,164.975,1330,0.681,0.276,0.431,0.293,1.705395825,7/19/18 15:46,4_3_4_10,Pinus contorta,2.04,N,0.745,0.759,0.828,0.748,0.413,0.591,0.555,0.655,9.64,SE,576,409.061935,90,E,35.51,7137,13065,28654.86,28652.96,0.098137571,0,0.0107,8370.152,2144,6062.9,0.744,617,0,19.576172,20.378906,4846,30487,65535,6614,26362,26365.5,1330,2428,-0.977,-5852209.863,,,,,,8.88,790.013611,791.13031,0.131,0.371,1533,1.85055,0.61814,0.65776,1,0.381,3.75,9,1,10.36,1,17.29,1,1.71,1,-24.19,1,-6.43,1,-10.04,1,9.23,2.41,-12.39,35.990002,36.099998,15.77333333,0,harrisonjg,01:12:37:24,,,2,,,submitted
916247,23.310547,31.58,17.87,-0.65,75.158,325,1.115,0.514,0.23,0.256,41.08704214,7/19/18 16:28,4_3_5_1,Mahonia repens,0.55,Y,,1.089,1.215,1.528,0.307,0.355,0.408,0.436,17.87,SE,142,466.9304911,90,E,30.93,7989,5730,26780.98,26868.63,-0.573213419,0.0015,-0.0452,11630.083,3516,5653.4,0.698,152,13.9662,23.310547,24.402344,804,4940,10999.5,10969.5,43838.5,43842,325,590,-0.998,-7028648.521,,,,,,14.1,789.860107,791.050537,0.458,0.737,371,1.16918,0.69182,0.74094,1,1.057,11.08,168,1,65.32,1,77.98,1,41.09,1,-12.82,1,-8.04,1,-2.71,1,109.22,103.54,87.21,31.58,31.639999,16.46805556,0.00010903,harrisonjg,01:12:37:24,,,,,,submitted
916246,21.947266,31.799999,7.52,-1.049999,12.3,44,0.72,0.621,0.22,0.159,15.41551792,7/19/18 16:32,4_3_5_2,Mahonia repens,0.34,Y,0.878,0.705,0.771,0.855,0.263,0.343,0.374,0.415,7.52,SW,19,415.038969,90,E,30.75,7225,14382,28054.14,28051.61,0.360832647,0,0.0466,9415.446,2453,3566.3,0.739,20,0,21.947266,22.99707,3785,23825,53070,11512.5,46111,46115.5,44,65,-0.944,-1872694.154,,,,,,6.06,789.812988,790.962646,0.578,0.84,34,1.03115,0.85986,0.87514,1,1.64,-4.46,46.3,1,29.03,1,35.6,1,15.42,1,-15.17,1,-7.13,1,-4.1,1,44.04,37.4,21.05,31.799999,31.889999,16.5425,0,harrisonjg,01:12:37:24,,,1,,,submitted
916245,25.509766,32.369999,8.86,-0.949999,121.053,1103,1.07,0.244,0.365,0.391,47.11303663,7/19/18 16:36,4_3_5_3,Mahonia repens,0.65,Y,,1.236,1.366,1.696,0.323,0.37,0.422,0.451,8.86,NE,493,472.5679208,90,E,31.42,8072,3934,25648.96,25761.9,0.061306578,0.0018,0.0036,11418.179,3401,8633.4,0.702,528,20.2293,25.509766,26.681641,545.5,3299,7337.5,10587,42269,42278,1103,2053,-0.994,-5294154.621,,,,,,-5.08,789.995483,791.191589,0.137,0.347,1308,1.53385,0.75485,0.79259,1,0.323,7.27,172.6,1,78.53,1,91.55,1,47.11,1,-12.83,1,-8.12,1,-2.9,1,124.52,119.49,103.21,32.369999,32.389999,16.61,0.00009049,harrisonjg,01:12:37:24,,,,,,submitted
916244,19.806641,34.799999,8.22,-2.609999,140.612,1375,0.952,0.227,0.396,0.377,41.94170933,7/19/18 16:40,4_3_5_4,Mahonia repens,0.31,Y,1.702,1.266,1.397,1.569,0.369,0.383,0.429,0.455,8.22,NW,604,476.8469338,90,E,32.19,8135,3847,26672.31,26740.04,-0.365421838,0.0012,-0.0254,11136.634,3182,8605.8,0.714,646,11.9725,19.806641,20.544922,730.5,4482,9977.5,10478,41852,41856.5,1375,2525,-0.997,-5126571.527,,,,,,-6.47,789.830017,790.913818,0.118,0.318,1597,1.61508,0.7482,0.78329,1,0.294,-5.08,124.7,1,81.06,1,94.14,1,41.94,1,-8.6,1,-7.28,1,-2.6,1,111.39,105.75,89.43,34.799999,34.830002,16.67638889,0.00010333,harrisonjg,01:12:37:24,,,,,,submitted
916243,31.575195,32.849998,19.62,2.00E-06,59.65,238,0.518,0.557,0.292,0.151,49.74005514,7/19/18 16:46,4_3_5_5,Mahonia repens,0.5,Y,,1.247,1.424,,0.378,0.415,0.455,0.486,19.62,SE,106,506.7321036,90,E,32.85,8575,3935,25672.66,25753.11,-0.110851255,0.0013,-0.0058,15678.375,3719,6946.3,0.763,113,9.8555,31.575195,32.84375,431.5,2601.5,5776.5,9764,38998,39009.5,238,428,-0.998,-6323604.155,,,,,,17.49,789.490479,790.647339,0.391,0.73,266,1.08637,0.71609,0.73907,1,1.257,9.03,203.66,1,76.09,1,93.82,1,49.74,1,-10.86,1,-7.13,1,-3.16,1,131.19,126.31,110.1,32.849998,32.919998,16.76916667,0.00013392,harrisonjg,01:12:37:24,,,,,,submitted
916242,29.339844,33.880001,16.48,-1.550001,144.988,1494,2.976,0.216,0.197,0.587,44.44663253,7/19/18 16:49,4_3_5_6,Mahonia repens,0.45,Y,,1.236,1.279,1.652,0.333,0.398,0.447,0.475,16.48,SW,652,501.5021989,90,E,32.33,8498,4021,25228.55,25369.12,-0.835567826,NA,-0.0862,7496.951,3366,5880.2,0.551,698,NA,29.339844,30.773438,603.5,3682,8183.5,10020,40021.5,40026.5,1494,2746,-0.979,-5714397.514,,,,,,14.59,789.338928,790.456238,0.224,0.391,1741,3.40276,0.64137,0.76187,1,0.275,-7.73,182.44,1,76.12,1,80.43,1,44.45,1,-14.15,1,-7.64,1,-2.8,1,117.75,112.35,96.09,33.880001,33.93,16.82305556,NA,harrisonjg,01:12:37:24,,,1,,,submitted
916241,26.605469,37.209999,13.21,-3.459999,21.346,108,3.292,0.439,0.131,0.43,36.98700276,7/19/18 16:53,4_3_5_7,Mahonia repens,0.42,Y,1.787,1.15,1.198,1.463,0.312,0.401,0.446,0.475,13.21,SW,52,474.1301002,90,E,33.75,8095,4994,26709.89,26733.58,-0.04689017,0.0004,-0.003,6375.459,2983,3575.2,0.532,57,23.0095,26.605469,27.514648,934,5799.5,12914.5,10027,40116.5,40125,108,203,-0.997,-2732587.237,,,,,,11.1,789.191101,790.303894,0.689,0.826,128,1.15798,0.7758,0.85626,1,0.783,-7.21,131.27,1,67.55,1,72.32,1,36.99,1,-16.21,1,-7.39,1,-2.86,1,98.81,92.72,76.39,37.209999,37.25,16.89166667,0.00001881,harrisonjg,01:12:37:24,,,,,,submitted
916240,25.620117,39.630001,25.11,-3.780001,46.498,211,0.985,0.49,0.257,0.253,17.44387554,7/19/18 16:57,4_3_5_8,Mahonia repens,0.41,Y,0.926,0.827,0.874,0.949,0.296,0.397,0.422,0.458,25.11,N,99,415.9898607,90,E,35.85,7239,11032,30522.91,30522.06,0.498183855,0,0.0549,9553.428,2763,4875,0.711,105,0,25.620117,26.87793,3045,19180.5,42699.5,10427.5,41756,41764,211,381,-0.995,-6266548.395,,,,,,-23.86,789.384827,790.416809,0.39,0.689,234,1.21048,0.66338,0.7117,1,0.96,-8.07,46.87,1,36.96,1,41.62,1,17.44,1,-16.15,1,-6.07,1,-3.56,1,49.19,42.51,26.19,39.630001,39.580002,16.95694444,0,harrisonjg,01:12:37:24,,,1,,,submitted
916239,30.605469,36.759998,18.73,-1.109998,105.849,526,2.358,0.447,0.165,0.388,49.27136668,7/19/18 17:01,4_3_5_9,Mahonia repens,0.62,Y,,1.276,1.394,,0.356,0.406,0.458,0.482,18.73,NE,237,489.7518935,90,E,35.65,8325,3718,25245.87,25318.16,-0.673197916,0.001,-0.0549,8862.404,3612,4899.2,0.592,259,14.1757,30.605469,32.056641,447.5,2702,6010,9852.5,39509,39521.5,526,995,-0.997,-7999810.91,,,,,,-16.13,789.737915,790.890015,0.557,0.755,639,1.43816,0.58361,0.70279,1,0.809,9.65,199.15,1,79.35,1,91.23,1,49.27,1,-12.65,1,-7.61,1,-2.41,1,130,125.23,108.95,36.759998,36.889999,17.03138889,0.00007346,harrisonjg,01:12:37:24,,,,,,submitted
916238,27.071289,33.82,11.67,-0.15,12.973,48,0.834,0.601,0.218,0.182,39.39346199,7/19/18 17:05,4_3_5_10,Mahonia repens,1.25,Y,,1.082,1.176,1.54,0.365,0.435,0.466,0.491,11.67,W,20,465.9795993,90,E,33.67,7975,5932,27433.48,27454.47,-0.026432711,0,-0.0017,17980.087,4911,7181.4,0.727,22,0,27.071289,28.253906,782,4805,10692.5,9663.5,38727.5,38724.5,48,79,-0.997,-7313654.218,,,,,,0.42,790.187195,791.349365,0.565,0.826,47,1.06945,0.76528,0.79443,1,1.504,-11.66,168.55,1,59.15,1,68.51,1,39.39,1,-12.56,1,-5.52,1,-2.43,1,104.92,99.36,83.04,33.82,33.98,17.09472222,0,harrisonjg,01:12:37:24,,,1,,,submitted
916237,32.390625,34.27,15.39,-0.9,62.695,340,0.179,0.41,0.501,0.09,5.128003151,7/19/18 17:26,4_3_6_1,Eriogonum umbellatum,0.48,Y,0.53,0.453,0.497,0.529,0.219,0.285,0.325,0.35,15.39,S,157,408.9260933,90,E,33.37,7135,26074,26271.14,26268.47,0.106365596,0,0.0175,10152.731,1976,5992.4,0.805,169,0,32.390625,33.827148,8008,50506.5,65535,13350.5,53615,53621.5,340,650,-1,-1844345.724,,,,,,14.86,789.834595,790.960449,0.168,0.509,422,1.06437,0.74264,0.75025,1,0.694,4.08,17.94,1,10.25,1,14.66,1,5.13,1,-13.1,1,-6.57,1,-2.56,1,17.92,11.32,18.44,34.27,34.389999,17.44166667,0,harrisonjg,01:12:37:24,,,1,,,submitted
916236,26.826172,34.610001,12.57,-1.680001,126.679,1099,0.326,0.256,0.561,0.183,4.021268216,7/19/18 17:32,4_3_6_2,Eriogonum umbellatum,0.53,Y,0.556,0.502,0.566,0.573,0.3,0.354,0.389,0.422,12.57,SE,483,434.7360127,90,E,32.93,7515,23505,26426.76,26421.4,0.303325712,0,0.0484,9455.677,2021,7033.6,0.786,519,0,26.826172,27.783203,7238.5,45646,65535,11309.5,45335.5,45344,1099,2046,-1,-3865767.925,,,,,,11.14,788.840149,789.986694,0.094,0.326,1310,1.41184,0.65202,0.67032,1,0.344,5.86,13.41,1,7.98,1,14.33,1,4.02,1,-12.26,1,-6.84,1,-3.38,1,15.11,8.43,11.16,34.610001,34.66,17.54555556,0,harrisonjg,01:12:37:24,,,1,,,submitted
916235,26.040039,34.02,9.69,-0.27,41.765,161,0.47,0.576,0.288,0.135,25.0571091,7/19/18 17:38,4_3_6_3,Eriogonum umbellatum,0.33,Y,1.195,0.925,1.056,1.184,0.331,0.421,0.454,0.499,9.69,W,74,465.707916,90,E,33.75,7971,8534,29421.2,29501.96,0.20378124,0.0011,0.0171,12814.31,2967,5427.3,0.768,80,25.1961,26.040039,27.316406,1774,11094,24706,9482,37973,37985.5,161,294,-0.963,-1704433.134,,,,,,-0.18,789.707214,790.835449,0.41,0.75,183,1.02421,0.88329,0.89194,1,1.361,-9.69,69.61,1,42.6,1,55.72,1,25.06,1,-16.79,1,-7.76,1,-4.49,1,68.52,62.17,45.84,34.02,34.110001,17.64666667,0.00004436,harrisonjg,01:12:37:24,,,,,,submitted
916234,25.921875,31.77,24.44,0.6,16.086,55,0.362,0.65,0.257,0.093,2.508861757,7/19/18 17:43,4_3_6_4,Eriogonum umbellatum,0.35,Y,0.46,0.382,0.464,0.48,0.156,0.283,0.31,0.368,24.44,E,24,397.4474713,90,E,32.37,6966,30492,26605.66,26656.95,-0.293186957,0,-0.0659,10401.691,2270,3641.2,0.782,26,0,25.921875,26.851562,8968.5,56594,65535,12826.5,51483.5,51494,55,91,-0.998,-1278215.79,,,,,,6.01,789.757751,790.966187,0.518,0.831,53,1.01552,0.879,0.88601,1,1.857,23.73,9.27,1,1.4,1,9.62,1,2.51,1,-21.16,1,-8.44,1,-5.74,1,11.27,4.62,16.68,31.77,31.879999,17.72972222,0,harrisonjg,01:12:37:24,,,,,,submitted
